T000000483	UA976	2014-01-01	2014-01-02	B	60	567
T000000484	UA976	2014-01-02	2014-01-03	E	72	433
T000000485	UA976	2014-01-02	2014-01-03	F	46	518
T000000486	UA976	2014-01-02	2014-01-03	B	95	503
T000000487	UA976	2014-01-03	2014-01-04	E	60	457
T000000488	UA976	2014-01-03	2014-01-04	F	129	542
T000000489	UA976	2014-01-03	2014-01-04	B	64	527
T000000490	UA976	2014-01-04	2014-01-05	E	102	512
T000000491	UA976	2014-01-04	2014-01-05	F	193	597
T000000492	UA976	2014-01-04	2014-01-05	B	91	582
T000000493	UA976	2014-01-05	2014-01-06	E	91	528
T000000494	UA976	2014-01-05	2014-01-06	F	140	613
T000000495	UA976	2014-01-05	2014-01-06	B	35	598
T000000496	UA976	2014-01-06	2014-01-07	E	45	499
T000000497	UA976	2014-01-06	2014-01-07	F	123	584
T000000498	UA976	2014-01-06	2014-01-07	B	100	569
T000000499	UA976	2014-01-07	2014-01-08	E	74	558
T000000500	UA976	2014-01-07	2014-01-08	F	55	643
T000000501	UA976	2014-01-07	2014-01-08	B	82	628
T000000502	UA976	2014-01-08	2014-01-09	E	126	483
T000000503	UA976	2014-01-08	2014-01-09	F	78	568
T000000504	UA976	2014-01-08	2014-01-09	B	153	553
T000000505	UA976	2014-01-09	2014-01-10	E	162	364
T000000506	UA976	2014-01-09	2014-01-10	F	122	449
T000000507	UA976	2014-01-09	2014-01-10	B	133	434
T000000508	UA976	2014-01-10	2014-01-11	E	44	537
T000000509	UA976	2014-01-10	2014-01-11	F	178	622
T000000510	UA976	2014-01-10	2014-01-11	B	23	607
T000000511	UA975	2013-12-25	2013-12-26	E	198	380
T000000512	UA975	2013-12-25	2013-12-26	F	134	465
T000000513	UA975	2013-12-25	2013-12-26	B	184	450
T000000514	UA975	2013-12-26	2013-12-27	E	90	348
T000000515	UA975	2013-12-26	2013-12-27	F	11	433
T000000516	UA975	2013-12-26	2013-12-27	B	179	418
T000000517	UA975	2013-12-27	2013-12-28	E	114	412
T000000518	UA975	2013-12-27	2013-12-28	F	94	497
T000000519	UA975	2013-12-27	2013-12-28	B	133	482
T000000520	UA975	2013-12-28	2013-12-29	E	87	343
T000000521	UA975	2013-12-28	2013-12-29	F	135	428
T000000522	UA975	2013-12-28	2013-12-29	B	179	413
T000000523	UA975	2013-12-29	2013-12-30	E	152	472
T000000524	UA975	2013-12-29	2013-12-30	F	61	557
T000000525	UA975	2013-12-29	2013-12-30	B	104	542
T000000526	UA975	2013-12-30	2013-12-31	E	61	423
T000000527	UA975	2013-12-30	2013-12-31	F	36	508
T000000528	UA975	2013-12-30	2013-12-31	B	74	493
T000000529	UA975	2013-12-31	2014-01-01	E	83	422
T000000530	UA975	2013-12-31	2014-01-01	F	160	507
T000000531	UA975	2013-12-31	2014-01-01	B	49	492
T000000532	UA975	2014-01-01	2014-01-02	E	77	434
T000000533	UA975	2014-01-01	2014-01-02	F	45	519
T000000534	UA975	2014-01-01	2014-01-02	B	194	504
T000000535	UA975	2014-01-02	2014-01-03	E	85	416
T000000536	UA975	2014-01-02	2014-01-03	F	37	501
T000000537	UA975	2014-01-02	2014-01-03	B	71	486
T000000538	UA975	2014-01-03	2014-01-04	E	68	405
T000000539	UA975	2014-01-03	2014-01-04	F	53	490
T000000540	UA975	2014-01-03	2014-01-04	B	171	475
T000000541	UA975	2014-01-04	2014-01-05	E	148	364
T000000542	UA975	2014-01-04	2014-01-05	F	21	449
T000000543	UA975	2014-01-04	2014-01-05	B	79	434
T000000544	UA975	2014-01-05	2014-01-06	E	167	366
T000000545	UA975	2014-01-05	2014-01-06	F	137	451
T000000546	UA975	2014-01-05	2014-01-06	B	33	436
T000000547	UA975	2014-01-06	2014-01-07	E	151	348
T000000548	UA975	2014-01-06	2014-01-07	F	42	433
T000000549	UA975	2014-01-06	2014-01-07	B	172	418
T000000550	UA975	2014-01-07	2014-01-08	E	111	370
T000000551	UA975	2014-01-07	2014-01-08	F	87	455
T000000552	UA975	2014-01-07	2014-01-08	B	137	440
T000000553	UA975	2014-01-08	2014-01-09	E	141	413
T000000554	UA975	2014-01-08	2014-01-09	F	68	498
T000000555	UA975	2014-01-08	2014-01-09	B	134	483
T000000556	UA975	2014-01-09	2014-01-10	E	106	371
T000000557	UA975	2014-01-09	2014-01-10	F	173	456
T000000558	UA975	2014-01-09	2014-01-10	B	68	441
T000000559	UA975	2014-01-10	2014-01-11	E	39	425
T000000560	UA975	2014-01-10	2014-01-11	F	178	510
T000000561	UA975	2014-01-10	2014-01-11	B	191	495
T000000562	JP7009	2013-12-25	2013-12-26	E	189	390
T000000563	JP7009	2013-12-25	2013-12-26	F	32	475
T000000564	JP7009	2013-12-25	2013-12-26	B	115	460
T000000565	JP7009	2013-12-26	2013-12-27	E	38	442
T000000566	JP7009	2013-12-26	2013-12-27	F	130	527
T000000567	JP7009	2013-12-26	2013-12-27	B	62	512
T000000568	JP7009	2013-12-27	2013-12-28	E	165	365
T000000569	JP7009	2013-12-27	2013-12-28	F	95	450
T000000570	JP7009	2013-12-27	2013-12-28	B	47	435
T000000571	JP7009	2013-12-28	2013-12-29	E	131	359
T000000572	JP7009	2013-12-28	2013-12-29	F	121	444
T000000573	JP7009	2013-12-28	2013-12-29	B	43	429
T000000574	JP7009	2013-12-29	2013-12-30	E	180	397
T000000575	JP7009	2013-12-29	2013-12-30	F	137	482
T000000576	JP7009	2013-12-29	2013-12-30	B	112	467
T000000577	JP7009	2013-12-30	2013-12-31	E	121	507
T000000578	JP7009	2013-12-30	2013-12-31	F	44	592
T000000579	JP7009	2013-12-30	2013-12-31	B	41	577
T000000580	JP7009	2013-12-31	2014-01-01	E	80	544
T000000581	JP7009	2013-12-31	2014-01-01	F	110	629
T000000582	JP7009	2013-12-31	2014-01-01	B	170	614
T000000583	JP7009	2014-01-01	2014-01-02	E	155	448
T000000584	JP7009	2014-01-01	2014-01-02	F	128	533
T000000585	JP7009	2014-01-01	2014-01-02	B	123	518
T000000586	JP7009	2014-01-02	2014-01-03	E	40	430
T000000587	JP7009	2014-01-02	2014-01-03	F	18	515
T000000588	JP7009	2014-01-02	2014-01-03	B	171	500
T000000589	JP7009	2014-01-03	2014-01-04	E	86	492
T000000590	JP7009	2014-01-03	2014-01-04	F	107	577
T000000591	JP7009	2014-01-03	2014-01-04	B	47	562
T000000592	JP7009	2014-01-04	2014-01-05	E	41	409
T000000593	JP7009	2014-01-04	2014-01-05	F	116	494
T000000594	JP7009	2014-01-04	2014-01-05	B	38	479
T000000595	JP7009	2014-01-05	2014-01-06	E	26	431
T000000596	JP7009	2014-01-05	2014-01-06	F	155	516
T000000597	JP7009	2014-01-05	2014-01-06	B	91	501
T000000598	JP7009	2014-01-06	2014-01-07	E	168	474
T000000599	JP7009	2014-01-06	2014-01-07	F	130	559
T000000600	JP7009	2014-01-06	2014-01-07	B	197	544
T000000601	JP7009	2014-01-07	2014-01-08	E	122	459
T000000602	JP7009	2014-01-07	2014-01-08	F	157	544
T000000603	JP7009	2014-01-07	2014-01-08	B	114	529
T000000604	JP7009	2014-01-08	2014-01-09	E	147	426
T000000605	JP7009	2014-01-08	2014-01-09	F	187	511
T000000606	JP7009	2014-01-08	2014-01-09	B	92	496
T000000607	JP7009	2014-01-09	2014-01-10	E	102	440
T000000608	JP7009	2014-01-09	2014-01-10	F	135	525
T000000609	JP7009	2014-01-09	2014-01-10	B	190	510
T000000610	JP7009	2014-01-10	2014-01-11	E	188	433
T000000611	JP7009	2014-01-10	2014-01-11	F	199	518
T000000612	JP7009	2014-01-10	2014-01-11	B	135	503
T000000613	JP7010	2013-12-25	2013-12-26	E	87	439
T000000614	JP7010	2013-12-25	2013-12-26	F	31	524
T000000615	JP7010	2013-12-25	2013-12-26	B	179	509
T000000616	JP7010	2013-12-26	2013-12-27	E	91	521
T000000617	JP7010	2013-12-26	2013-12-27	F	138	606
T000000618	JP7010	2013-12-26	2013-12-27	B	180	591
T000000619	JP7010	2013-12-27	2013-12-28	E	12	430
T000000620	JP7010	2013-12-27	2013-12-28	F	67	515
T000000621	JP7010	2013-12-27	2013-12-28	B	35	500
T000000622	JP7010	2013-12-28	2013-12-29	E	189	508
T000000623	JP7010	2013-12-28	2013-12-29	F	67	593
T000000624	JP7010	2013-12-28	2013-12-29	B	68	578
T000000625	JP7010	2013-12-29	2013-12-30	E	162	401
T000000626	JP7010	2013-12-29	2013-12-30	F	75	486
T000000627	JP7010	2013-12-29	2013-12-30	B	188	471
T000000628	JP7010	2013-12-30	2013-12-31	E	188	517
T000000629	JP7010	2013-12-30	2013-12-31	F	53	602
T000000630	JP7010	2013-12-30	2013-12-31	B	77	587
T000000631	JP7010	2013-12-31	2014-01-01	E	185	500
T000000632	JP7010	2013-12-31	2014-01-01	F	198	585
T000000633	JP7010	2013-12-31	2014-01-01	B	137	570
T000000634	JP7010	2014-01-01	2014-01-02	E	83	518
T000000635	JP7010	2014-01-01	2014-01-02	F	19	603
T000000636	JP7010	2014-01-01	2014-01-02	B	42	588
T000000637	JP7010	2014-01-02	2014-01-03	E	143	402
T000000638	JP7010	2014-01-02	2014-01-03	F	99	487
T000000639	JP7010	2014-01-02	2014-01-03	B	147	472
T000000640	JP7010	2014-01-03	2014-01-04	E	172	426
T000000641	JP7010	2014-01-03	2014-01-04	F	33	511
T000000642	JP7010	2014-01-03	2014-01-04	B	151	496
T000000643	JP7010	2014-01-04	2014-01-05	E	130	564
T000000644	JP7010	2014-01-04	2014-01-05	F	165	649
T000000645	JP7010	2014-01-04	2014-01-05	B	184	634
T000000646	JP7010	2014-01-05	2014-01-06	E	99	480
T000000647	JP7010	2014-01-05	2014-01-06	F	197	565
T000000648	JP7010	2014-01-05	2014-01-06	B	161	550
T000000649	JP7010	2014-01-06	2014-01-07	E	110	534
T000000650	JP7010	2014-01-06	2014-01-07	F	99	619
T000000651	JP7010	2014-01-06	2014-01-07	B	175	604
T000000652	JP7010	2014-01-07	2014-01-08	E	113	551
T000000653	JP7010	2014-01-07	2014-01-08	F	110	636
T000000654	JP7010	2014-01-07	2014-01-08	B	82	621
T000000655	JP7010	2014-01-08	2014-01-09	E	71	533
T000000656	JP7010	2014-01-08	2014-01-09	F	142	618
T000000657	JP7010	2014-01-08	2014-01-09	B	68	603
T000000658	JP7010	2014-01-09	2014-01-10	E	105	498
T000000659	JP7010	2014-01-09	2014-01-10	F	97	583
T000000660	JP7010	2014-01-09	2014-01-10	B	163	568
T000000661	JP7010	2014-01-10	2014-01-11	E	145	552
T000000662	JP7010	2014-01-10	2014-01-11	F	149	637
T000000663	JP7010	2014-01-10	2014-01-11	B	49	622
T000000664	UA885	2013-12-25	2013-12-26	E	185	456
T000000665	UA885	2013-12-25	2013-12-26	F	140	541
T000000666	UA885	2013-12-25	2013-12-26	B	166	526
T000000667	UA885	2013-12-26	2013-12-27	E	176	441
T000000668	UA885	2013-12-26	2013-12-27	F	167	526
T000000669	UA885	2013-12-26	2013-12-27	B	155	511
T000000670	UA885	2013-12-27	2013-12-28	E	94	512
T000000671	UA885	2013-12-27	2013-12-28	F	60	597
T000000672	UA885	2013-12-27	2013-12-28	B	66	582
T000000673	UA885	2013-12-28	2013-12-29	E	54	472
T000000674	UA885	2013-12-28	2013-12-29	F	182	557
T000000675	UA885	2013-12-28	2013-12-29	B	154	542
T000000676	UA885	2013-12-29	2013-12-30	E	87	426
T000000677	UA885	2013-12-29	2013-12-30	F	85	511
T000000678	UA885	2013-12-29	2013-12-30	B	40	496
T000000679	UA885	2013-12-30	2013-12-31	E	193	441
T000000680	UA885	2013-12-30	2013-12-31	F	75	526
T000000681	UA885	2013-12-30	2013-12-31	B	120	511
T000000682	UA885	2013-12-31	2014-01-01	E	109	452
T000000683	UA885	2013-12-31	2014-01-01	F	186	537
T000000684	UA885	2013-12-31	2014-01-01	B	137	522
T000000685	UA885	2014-01-01	2014-01-02	E	98	527
T000000686	UA885	2014-01-01	2014-01-02	F	91	612
T000000687	UA885	2014-01-01	2014-01-02	B	108	597
T000000688	UA885	2014-01-02	2014-01-03	E	75	485
T000000689	UA885	2014-01-02	2014-01-03	F	96	570
T000000690	UA885	2014-01-02	2014-01-03	B	103	555
T000000691	UA885	2014-01-03	2014-01-04	E	109	433
T000000692	UA885	2014-01-03	2014-01-04	F	23	518
T000000693	UA885	2014-01-03	2014-01-04	B	49	503
T000000694	UA885	2014-01-04	2014-01-05	E	32	538
T000000695	UA885	2014-01-04	2014-01-05	F	25	623
T000000696	UA885	2014-01-04	2014-01-05	B	28	608
T000000697	UA885	2014-01-05	2014-01-06	E	37	507
T000000698	UA885	2014-01-05	2014-01-06	F	14	592
T000000699	UA885	2014-01-05	2014-01-06	B	140	577
T000000700	UA885	2014-01-06	2014-01-07	E	154	472
T000000701	UA885	2014-01-06	2014-01-07	F	71	557
T000000702	UA885	2014-01-06	2014-01-07	B	29	542
T000000703	UA885	2014-01-07	2014-01-08	E	114	475
T000000704	UA885	2014-01-07	2014-01-08	F	74	560
T000000705	UA885	2014-01-07	2014-01-08	B	80	545
T000000706	UA885	2014-01-08	2014-01-09	E	14	437
T000000707	UA885	2014-01-08	2014-01-09	F	51	522
T000000708	UA885	2014-01-08	2014-01-09	B	111	507
T000000709	UA885	2014-01-09	2014-01-10	E	99	411
T000000710	UA885	2014-01-09	2014-01-10	F	31	496
T000000711	UA885	2014-01-09	2014-01-10	B	100	481
T000000712	UA885	2014-01-10	2014-01-11	E	44	412
T000000713	UA885	2014-01-10	2014-01-11	F	172	497
T000000714	UA885	2014-01-10	2014-01-11	B	71	482
T000000715	UA886	2013-12-25	2013-12-26	E	41	356
T000000716	UA886	2013-12-25	2013-12-26	F	105	441
T000000717	UA886	2013-12-25	2013-12-26	B	11	426
T000000718	UA886	2013-12-26	2013-12-27	E	105	270
T000000719	UA886	2013-12-26	2013-12-27	F	67	355
T000000720	UA886	2013-12-26	2013-12-27	B	191	340
T000000721	UA886	2013-12-27	2013-12-28	E	69	279
T000000722	UA886	2013-12-27	2013-12-28	F	16	364
T000000723	UA886	2013-12-27	2013-12-28	B	83	349
T000000724	UA886	2013-12-28	2013-12-29	E	158	283
T000000725	UA886	2013-12-28	2013-12-29	F	170	368
T000000726	UA886	2013-12-28	2013-12-29	B	77	353
T000000727	UA886	2013-12-29	2013-12-30	E	103	345
T000000728	UA886	2013-12-29	2013-12-30	F	151	430
T000000729	UA886	2013-12-29	2013-12-30	B	142	415
T000000730	UA886	2013-12-30	2013-12-31	E	86	356
T000000731	UA886	2013-12-30	2013-12-31	F	137	441
T000000732	UA886	2013-12-30	2013-12-31	B	56	426
T000000733	UA886	2013-12-31	2014-01-01	E	186	237
T000000734	UA886	2013-12-31	2014-01-01	F	93	322
T000000735	UA886	2013-12-31	2014-01-01	B	126	307
T000000736	UA886	2014-01-01	2014-01-02	E	177	324
T000000737	UA886	2014-01-01	2014-01-02	F	100	409
T000000738	UA886	2014-01-01	2014-01-02	B	76	394
T000000739	UA886	2014-01-02	2014-01-03	E	136	262
T000000740	UA886	2014-01-02	2014-01-03	F	87	347
T000000741	UA886	2014-01-02	2014-01-03	B	196	332
T000000742	UA886	2014-01-03	2014-01-04	E	12	301
T000000743	UA886	2014-01-03	2014-01-04	F	133	386
T000000744	UA886	2014-01-03	2014-01-04	B	20	371
T000000745	UA886	2014-01-04	2014-01-05	E	48	316
T000000746	UA886	2014-01-04	2014-01-05	F	128	401
T000000747	UA886	2014-01-04	2014-01-05	B	153	386
T000000748	UA886	2014-01-05	2014-01-06	E	91	368
T000000749	UA886	2014-01-05	2014-01-06	F	51	453
T000000750	UA886	2014-01-05	2014-01-06	B	195	438
T000000751	UA886	2014-01-06	2014-01-07	E	57	378
T000000752	UA886	2014-01-06	2014-01-07	F	74	463
T000000753	UA886	2014-01-06	2014-01-07	B	51	448
T000000754	UA886	2014-01-07	2014-01-08	E	49	290
T000000755	UA886	2014-01-07	2014-01-08	F	32	375
T000000756	UA886	2014-01-07	2014-01-08	B	167	360
T000000757	UA886	2014-01-08	2014-01-09	E	115	175
T000000758	UA886	2014-01-08	2014-01-09	F	78	260
T000000759	UA886	2014-01-08	2014-01-09	B	188	245
T000000760	UA886	2014-01-09	2014-01-10	E	136	244
T000000761	UA886	2014-01-09	2014-01-10	F	73	329
T000000762	UA886	2014-01-09	2014-01-10	B	163	314
T000000763	UA886	2014-01-10	2014-01-11	E	55	276
T000000764	UA886	2014-01-10	2014-01-11	F	158	361
T000000765	UA886	2014-01-10	2014-01-11	B	133	346
T000000766	DL5845	2013-12-25	2013-12-25	E	82	59
T000000767	DL5845	2013-12-25	2013-12-25	F	96	144
T000000768	DL5845	2013-12-25	2013-12-25	B	91	129
T000000769	DL5845	2013-12-26	2013-12-26	E	17	112
T000000770	DL5845	2013-12-26	2013-12-26	F	143	197
T000000771	DL5845	2013-12-26	2013-12-26	B	73	182
T000000772	DL5845	2013-12-27	2013-12-27	E	160	160
T000000773	DL5845	2013-12-27	2013-12-27	F	139	245
T000000774	DL5845	2013-12-27	2013-12-27	B	80	230
T000000775	DL5845	2013-12-28	2013-12-28	E	151	154
T000000776	DL5845	2013-12-28	2013-12-28	F	115	239
T000000777	DL5845	2013-12-28	2013-12-28	B	149	224
T000000778	DL5845	2013-12-29	2013-12-29	E	102	171
T000000779	DL5845	2013-12-29	2013-12-29	F	66	256
T000000780	DL5845	2013-12-29	2013-12-29	B	138	241
T000000781	DL5845	2013-12-30	2013-12-30	E	195	106
T000000782	DL5845	2013-12-30	2013-12-30	F	71	191
T000000783	DL5845	2013-12-30	2013-12-30	B	141	176
T000000784	DL5845	2013-12-31	2013-12-31	E	136	54
T000000785	DL5845	2013-12-31	2013-12-31	F	10	139
T000000786	DL5845	2013-12-31	2013-12-31	B	112	124
T000000787	DL5845	2014-01-01	2014-01-01	E	111	176
T000000788	DL5845	2014-01-01	2014-01-01	F	181	261
T000000789	DL5845	2014-01-01	2014-01-01	B	25	246
T000000790	DL5845	2014-01-02	2014-01-02	E	117	79
T000000791	DL5845	2014-01-02	2014-01-02	F	123	164
T000000792	DL5845	2014-01-02	2014-01-02	B	58	149
T000000793	DL5845	2014-01-03	2014-01-03	E	10	147
T000000794	DL5845	2014-01-03	2014-01-03	F	72	232
T000000795	DL5845	2014-01-03	2014-01-03	B	129	217
T000000796	DL5845	2014-01-04	2014-01-04	E	53	135
T000000797	DL5845	2014-01-04	2014-01-04	F	18	220
T000000798	DL5845	2014-01-04	2014-01-04	B	168	205
T000000799	DL5845	2014-01-05	2014-01-05	E	56	176
T000000800	DL5845	2014-01-05	2014-01-05	F	62	261
T000000801	DL5845	2014-01-05	2014-01-05	B	68	246
T000000802	DL5845	2014-01-06	2014-01-06	E	24	101
T000000803	DL5845	2014-01-06	2014-01-06	F	155	186
T000000804	DL5845	2014-01-06	2014-01-06	B	100	171
T000000805	DL5845	2014-01-07	2014-01-07	E	199	63
T000000806	DL5845	2014-01-07	2014-01-07	F	141	148
T000000807	DL5845	2014-01-07	2014-01-07	B	167	133
T000000808	DL5845	2014-01-08	2014-01-08	E	124	82
T000000809	DL5845	2014-01-08	2014-01-08	F	109	167
T000000810	DL5845	2014-01-08	2014-01-08	B	68	152
T000000811	DL5845	2014-01-09	2014-01-09	E	157	87
T000000812	DL5845	2014-01-09	2014-01-09	F	54	172
T000000813	DL5845	2014-01-09	2014-01-09	B	99	157
T000000814	DL5845	2014-01-10	2014-01-10	E	144	169
T000000815	DL5845	2014-01-10	2014-01-10	F	89	254
T000000816	DL5845	2014-01-10	2014-01-10	B	139	239
T000000817	DL5846	2013-12-25	2013-12-25	E	29	136
T000000818	DL5846	2013-12-25	2013-12-25	F	136	221
T000000819	DL5846	2013-12-25	2013-12-25	B	188	206
T000000820	DL5846	2013-12-26	2013-12-26	E	188	170
T000000821	DL5846	2013-12-26	2013-12-26	F	126	255
T000000822	DL5846	2013-12-26	2013-12-26	B	179	240
T000000823	DL5846	2013-12-27	2013-12-27	E	135	163
T000000824	DL5846	2013-12-27	2013-12-27	F	141	248
T000000825	DL5846	2013-12-27	2013-12-27	B	189	233
T000000826	DL5846	2013-12-28	2013-12-28	E	63	94
T000000827	DL5846	2013-12-28	2013-12-28	F	24	179
T000000828	DL5846	2013-12-28	2013-12-28	B	172	164
T000000829	DL5846	2013-12-29	2013-12-29	E	33	81
T000000830	DL5846	2013-12-29	2013-12-29	F	166	166
T000000831	DL5846	2013-12-29	2013-12-29	B	149	151
T000000832	DL5846	2013-12-30	2013-12-30	E	176	50
T000000833	DL5846	2013-12-30	2013-12-30	F	132	50
T000000834	DL5846	2013-12-30	2013-12-30	B	177	50
T000000835	DL5846	2013-12-31	2013-12-31	E	39	106
T000000836	DL5846	2013-12-31	2013-12-31	F	95	191
T000000837	DL5846	2013-12-31	2013-12-31	B	190	176
T000000838	DL5846	2014-01-01	2014-01-01	E	145	50
T000000839	DL5846	2014-01-01	2014-01-01	F	73	121
T000000840	DL5846	2014-01-01	2014-01-01	B	85	106
T000000841	DL5846	2014-01-02	2014-01-02	E	112	122
T000000842	DL5846	2014-01-02	2014-01-02	F	41	207
T000000843	DL5846	2014-01-02	2014-01-02	B	42	192
T000000844	DL5846	2014-01-03	2014-01-03	E	10	249
T000000845	DL5846	2014-01-03	2014-01-03	F	162	334
T000000846	DL5846	2014-01-03	2014-01-03	B	144	319
T000000847	DL5846	2014-01-04	2014-01-04	E	90	50
T000000848	DL5846	2014-01-04	2014-01-04	F	171	93
T000000849	DL5846	2014-01-04	2014-01-04	B	119	78
T000000850	DL5846	2014-01-05	2014-01-05	E	30	50
T000000851	DL5846	2014-01-05	2014-01-05	F	186	103
T000000852	DL5846	2014-01-05	2014-01-05	B	32	88
T000000853	DL5846	2014-01-06	2014-01-06	E	28	123
T000000854	DL5846	2014-01-06	2014-01-06	F	104	208
T000000855	DL5846	2014-01-06	2014-01-06	B	196	193
T000000856	DL5846	2014-01-07	2014-01-07	E	142	181
T000000857	DL5846	2014-01-07	2014-01-07	F	110	266
T000000858	DL5846	2014-01-07	2014-01-07	B	176	251
T000000859	DL5846	2014-01-08	2014-01-08	E	102	130
T000000860	DL5846	2014-01-08	2014-01-08	F	70	215
T000000861	DL5846	2014-01-08	2014-01-08	B	49	200
T000000862	DL5846	2014-01-09	2014-01-09	E	111	50
T000000863	DL5846	2014-01-09	2014-01-09	F	19	114
T000000864	DL5846	2014-01-09	2014-01-09	B	43	99
T000000865	DL5846	2014-01-10	2014-01-10	E	84	152
T000000866	DL5846	2014-01-10	2014-01-10	F	114	237
T000000867	DL5846	2014-01-10	2014-01-10	B	22	222
T000000868	KE12	2013-12-25	2013-12-26	E	182	305
T000000869	KE12	2013-12-25	2013-12-26	F	43	390
T000000870	KE12	2013-12-25	2013-12-26	B	190	375
T000000871	KE12	2013-12-26	2013-12-27	E	104	347
T000000872	KE12	2013-12-26	2013-12-27	F	198	432
T000000873	KE12	2013-12-26	2013-12-27	B	69	417
T000000874	KE12	2013-12-27	2013-12-28	E	129	279
T000000875	KE12	2013-12-27	2013-12-28	F	21	364
T000000876	KE12	2013-12-27	2013-12-28	B	175	349
T000000877	KE12	2013-12-28	2013-12-29	E	23	386
T000000878	KE12	2013-12-28	2013-12-29	F	143	471
T000000879	KE12	2013-12-28	2013-12-29	B	156	456
T000000880	KE12	2013-12-29	2013-12-30	E	184	262
T000000881	KE12	2013-12-29	2013-12-30	F	133	347
T000000882	KE12	2013-12-29	2013-12-30	B	48	332
T000000883	KE12	2013-12-30	2013-12-31	E	116	344
T000000884	KE12	2013-12-30	2013-12-31	F	33	429
T000000885	KE12	2013-12-30	2013-12-31	B	77	414
T000000886	KE12	2013-12-31	2014-01-01	E	28	390
T000000887	KE12	2013-12-31	2014-01-01	F	57	475
T000000888	KE12	2013-12-31	2014-01-01	B	133	460
T000000889	KE12	2014-01-01	2014-01-02	E	144	385
T000000890	KE12	2014-01-01	2014-01-02	F	102	470
T000000891	KE12	2014-01-01	2014-01-02	B	138	455
T000000892	KE12	2014-01-02	2014-01-03	E	16	262
T000000893	KE12	2014-01-02	2014-01-03	F	157	347
T000000894	KE12	2014-01-02	2014-01-03	B	88	332
T000000895	KE12	2014-01-03	2014-01-04	E	59	293
T000000896	KE12	2014-01-03	2014-01-04	F	57	378
T000000897	KE12	2014-01-03	2014-01-04	B	106	363
T000000898	KE12	2014-01-04	2014-01-05	E	132	280
T000000899	KE12	2014-01-04	2014-01-05	F	86	365
T000000900	KE12	2014-01-04	2014-01-05	B	191	350
T000000901	KE12	2014-01-05	2014-01-06	E	83	310
T000000902	KE12	2014-01-05	2014-01-06	F	27	395
T000000903	KE12	2014-01-05	2014-01-06	B	20	380
T000000904	KE12	2014-01-06	2014-01-07	E	77	277
T000000905	KE12	2014-01-06	2014-01-07	F	120	362
T000000906	KE12	2014-01-06	2014-01-07	B	140	347
T000000907	KE12	2014-01-07	2014-01-08	E	57	278
T000000908	KE12	2014-01-07	2014-01-08	F	41	363
T000000909	KE12	2014-01-07	2014-01-08	B	86	348
T000000910	KE12	2014-01-08	2014-01-09	E	75	341
T000000911	KE12	2014-01-08	2014-01-09	F	123	426
T000000912	KE12	2014-01-08	2014-01-09	B	167	411
T000000913	KE12	2014-01-09	2014-01-10	E	113	292
T000000914	KE12	2014-01-09	2014-01-10	F	191	377
T000000915	KE12	2014-01-09	2014-01-10	B	82	362
T000000916	KE12	2014-01-10	2014-01-11	E	191	271
T000000917	KE12	2014-01-10	2014-01-11	F	123	356
T000000918	KE12	2014-01-10	2014-01-11	B	92	341
T000000919	DL205	2013-12-25	2013-12-26	E	198	272
T000000920	DL205	2013-12-25	2013-12-26	F	64	357
T000000921	DL205	2013-12-25	2013-12-26	B	153	342
T000000922	DL205	2013-12-26	2013-12-27	E	109	321
T000000923	DL205	2013-12-26	2013-12-27	F	60	406
T000000924	DL205	2013-12-26	2013-12-27	B	167	391
T000000925	DL205	2013-12-27	2013-12-28	E	114	328
T000000926	DL205	2013-12-27	2013-12-28	F	24	413
T000000927	DL205	2013-12-27	2013-12-28	B	15	398
T000000928	DL205	2013-12-28	2013-12-29	E	190	322
T000000929	DL205	2013-12-28	2013-12-29	F	64	407
T000000930	DL205	2013-12-28	2013-12-29	B	115	392
T000000931	DL205	2013-12-29	2013-12-30	E	110	289
T000000932	DL205	2013-12-29	2013-12-30	F	152	374
T000000933	DL205	2013-12-29	2013-12-30	B	132	359
T000000934	DL205	2013-12-30	2013-12-31	E	139	287
T000000935	DL205	2013-12-30	2013-12-31	F	116	372
T000000936	DL205	2013-12-30	2013-12-31	B	16	357
T000000937	DL205	2013-12-31	2014-01-01	E	79	328
T000000938	DL205	2013-12-31	2014-01-01	F	133	413
T000000939	DL205	2013-12-31	2014-01-01	B	162	398
T000000940	DL205	2014-01-01	2014-01-02	E	41	310
T000000941	DL205	2014-01-01	2014-01-02	F	19	395
T000000942	DL205	2014-01-01	2014-01-02	B	195	380
T000000943	DL205	2014-01-02	2014-01-03	E	157	240
T000000944	DL205	2014-01-02	2014-01-03	F	135	325
T000000945	DL205	2014-01-02	2014-01-03	B	69	310
T000000946	DL205	2014-01-03	2014-01-04	E	53	370
T000000947	DL205	2014-01-03	2014-01-04	F	38	455
T000000948	DL205	2014-01-03	2014-01-04	B	97	440
T000000949	DL205	2014-01-04	2014-01-05	E	26	285
T000000950	DL205	2014-01-04	2014-01-05	F	186	370
T000000951	DL205	2014-01-04	2014-01-05	B	161	355
T000000952	DL205	2014-01-05	2014-01-06	E	25	382
T000000953	DL205	2014-01-05	2014-01-06	F	192	467
T000000954	DL205	2014-01-05	2014-01-06	B	133	452
T000000955	DL205	2014-01-06	2014-01-07	E	102	276
T000000956	DL205	2014-01-06	2014-01-07	F	164	361
T000000957	DL205	2014-01-06	2014-01-07	B	92	346
